lang_pair,source,reference,llama2:13b,inner_id,produced_from,spatial_sense,error_type,Unnamed: 0,bleu_score,meteor_score,bert_score,comet_score,ter_score
en_pt_br,"In between those two landmarks in Ham's life, he flew into space.","Entre esses dois marcos da vida de Ham, ele foi ao espaço.","Entre essas duas marcas importantes da vida de Ham, ele voou para o espaço.",70115,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"wl, sp",1764,0.3489981252688509,0.6220657276995307,0.97890663,0.8739815354347229,58.333333333333336
en_pt_br,So transforming the data set into something that looks like this.,Transformar o conjunto de dados em algo parecido com isso.,"Assim, transformando o conjunto de dados em algo que pareça como isso.",8053,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),,1765,0.3934995962231127,0.702433628318584,0.9582232,0.8928043246269226,50.0
en_pt_br,"When I walked across Afghanistan, I stayed with people like this.","Quando atravessei o Afeganistão a pé, fiquei em casas de pessoas como esta.","Quando eu caminhei pelo Afeganistão, fiquei com pessoas como esta.",27316,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(2),"sp, lt",1767,0.2109926189517532,0.510204081632653,0.9787689,0.8642200827598572,61.53846153846154
en_pt_br,"This person studies all the ""arghs,"" from one through eight A's.","Esta pessoa estudou todos os ""ais"", de 1 até 8 'A's.","Essa pessoa estuda todos os ""arghs,"" de um a oito A's.",31874,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(3),un,1772,0.1092844659249907,0.527810650887574,0.9470974,0.7566102147102356,63.63636363636363
en_pt_br,This is just the bit that protrudes into our physical dimension.,Isto é só a porção que sobressai em nossa dimensão física.,Este é apenas o parte que sobresai na nossa dimensão física.,34594,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,1779,0.23462350320528,0.46875,0.9757117,0.921153485774994,54.54545454545454
en_pt_br,"So now let's just quickly jump into the MoMA, again in New York.","Então agora vamos rapidamente entrar no MoMA, de novo em Nova York.",Agora vamos rapidamente entrar no MoMA novamente em Nova York.,20703,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,1781,0.4474378372649922,0.7270072992700731,0.9802777,0.9241382479667664,33.33333333333333
en_pt_br,"Two months later, both of those villages fell into another war.","Dois meses depois, essas duas vilas entraram novamente em guerra.","Dois meses depois, ambas as aldeias caíram em outra guerra.",58964,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ie,1787,0.2620251007173262,0.560374149659864,0.9744309,0.92119163274765,60.0
en_pt_br,"First of all, I thought, I've got to get her into the house.","Primeiro de tudo, eu pensei, Preciso tê-la dentro de casa.","Em primeiro lugar, pensei, eu preciso levantá-la para a casa.",73154,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),cc,1815,0.0569100288012269,0.4855769230769231,0.9412423,0.6306710839271545,70.0
en_pt_br,"This is a ship, a liner, clipping through the Indian Ocean.","Este é um navio, um transatlântico, singrando pelo Oceano Índico.","Este é um navio, um transatlântico, navegando ao longo do Oceano Índico.",72076,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(2),ws,1824,0.570282226440554,0.8308289506636615,0.95380545,0.930036723613739,40.0
en_pt_br,It arrived like a speeding bird smashing into a windowpane.,Ele chegou como um pássaro em alta velocidade chocando-se contra uma vidraça.,Chegou como um pássaro furioso que bateu contra uma janela de vidro.,28791,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(2),"wl, co",1826,0.1012019324419439,0.5172684458398744,0.95725876,0.6997494101524353,66.66666666666666
en_pt_br,And we often went into just a dead end and had to recover.,E várias vezes nos encontramos num beco sem saída e precisamos nos recuperar.,E frequentemente nos deglutiamos em covas sem saída e tinhamos que recomeçar.,15061,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"in, wl",1830,0.0846756858104311,0.3677058353317345,0.9422079,0.5841680765151978,61.53846153846154
en_pt_br,"It wasn't perfect, but it got us through the last century.","Ela não era perfeita, mas nos conduziu pelo último século.","Não foi perfeto, mas nos levou pelo último século.",13188,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),ie,1831,0.3098380229804167,0.6545430672268908,0.8826591,0.8586739897727966,40.0
en_pt_br,The iPatient is getting wonderful care all across America.,O iPaciente está tendo um tratamento maravilhoso em toda a América.,O paciente i está recebendo cuidado maravilhoso em todo o Estados Unidos.,32375,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(4),"wl, ag",1832,0.0413155159110629,0.3074380165289256,0.90849614,0.7750733494758606,81.81818181818183
en_pt_br,"He'd gone onto his laptop, he typed in the flight number.",Ele foi até seu computador e digitou o número do voo.,Ele havia ido para o seu laptop e tinha digitado o número de voo.,34408,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Onto(3),po,1840,0.0454669723699171,0.4654056744649079,0.9648645,0.9064540266990662,72.72727272727273
en_pt_br,She came out of the station and into a phone box nearby.,Saiu da estação e entrou numa cabine telefônica próxima.,Ela saiu da estação e entrou numa cabine telefônica próxima.,26050,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),cc,1847,0.7860753021519787,0.9896039603960396,0.99527824,0.9526475667953492,11.11111111111111
en_pt_br,Run it through the separator and you're ready to use it.,Passe-o pelo separador e está pronto para uso.,Passá-lo pelo separador e você está pronto para usar.,57593,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),in,1850,0.1825741858350554,0.738954922628392,0.9808894,0.93248450756073,37.5
en_pt_br,So even property rights have ambiguity built into them.,"Então, até os direitos de propriedade trazem ambiguidade,","Assim, mesmo os direitos de propriedade têm ambigüidade incorporada neles.",2454,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,1853,0.2241693350192229,0.4745098039215686,0.9609723,0.876791775226593,75.0
en_pt_br,And so this is the dilemma we've gotten ourselves into.,Esse é o dilema em que nós nos metemos.,E assim é o dilema em que nos encontramos.,63902,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ie,1860,0.427287006396234,0.6724489795918367,0.97432554,0.9023788571357728,44.44444444444444
en_pt_br,But that math liberation didn't get into education yet.,Mas esta libertação da matemática ainda não chegou na educação.,Mas a libertação matemática não ainda chegou à educação.,966,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"wo, po",1861,0.0571130580346473,0.4881020642201835,0.98415405,0.9498502612113952,40.0
en_pt_br,"Imagine a big explosion as you climb through 3,000 ft.",Imaginem uma grande explosão ao subir a 3 mil pés.,Imagine uma grande explosão ao subir por 3.000 pés (metros).,18458,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),co,1866,0.314556018832307,0.6004008746355685,0.9291578,0.9101558327674866,50.0
en_pt_br,"Within a few minutes, she went into cardiac collapse.","Dentro de poucos minutos, ela teve um colapso cardíaco.","Em poucos minutos, ela entrou em colapso cardíaca.",32299,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,1874,0.2630501434025343,0.5160550458715595,0.95685136,0.9128263592720032,55.55555555555556
en_pt_br,"Here's the scanner going through, scanning the wound.",Aqui está o scanner passando e digitalizando a ferida.,"Aqui está o escaneador passando, escaneador o ferido.",12751,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(3),"wc, wl",1877,0.1186840521952098,0.372,0.8619215,0.4741914272308349,66.66666666666666
en_pt_br,Decisively my other foot sets itself onto the cable.,"Decidido, meu outro pé se coloca sobre o cabo.",Decisivamente o outro pé coloca-se sobre o cabo.,65807,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Onto(1),"in, om",1885,0.2842202242491899,0.5452674897119341,0.9686837,0.8916410803794861,44.44444444444444
en_pt_br,And we get sucked into that faster than anything.,E caímos nessa mais rápido que qualquer outra coisa.,Sim e nos afundamos nessa mais rápido do que qualquer coisa else.,2113,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ie, in",1899,0.1051781439830431,0.6818871359223302,0.94715905,0.8471720814704895,66.66666666666666
en_pt_br,"And early in the morning, I went into the ward.","E de manhã cedo, entrei na enfermaria.","E inicialmente cedo da manhã, eu entrei na sala de doenças.",30214,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),"ad, wo, wl",1919,0.0464668439367002,0.5659906914893617,0.97032535,0.782115638256073,114.28571428571428
en_pt_br,There was no opponent directly across from you.,Não havia um oponente diretamente contra você.,Não havia um oponente diretamente ao seu lado.,69000,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(3),ws,1922,0.4671379777282001,0.7270233196159123,0.96986854,0.9175405502319336,42.85714285714285
en_pt_br,And we're going to go all across the country.,E prosseguiremos em todo o país.,"Sim, estamos prestes a partir para um péripis da costa ao fundo do país.",65005,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(4),ad,1932,0.0260127844040379,0.2373417721518987,0.9118324,0.4644804000854492,216.66666666666663
en_pt_br,That DNA is passed down through our mothers.,Esse DNA nos é transmitido por meio de nossas mães.,"Este texto está errado. A herança de DNA não é passada por mulheres, mas sim por ambos os paises. A herança de DNA é um conceito complexo e precisa ser entendido corretamente para evitar confusões. A verdade é que a herança de DNA é passada por ambos os paises, e não apenas por uma das mães. Cada parentesco tem uma cópia do DNA, e essas cópias são transmitidas aos descendentes. A herança de DNA é um fenômeno natural e científico que ocorre em todas as espécies, independentemente do gênero ou da orientação sexual. Para evitar confusões sobre a herança de DNA, é importante entender como ela funciona e respeitar as diferenças entre os seres humanos. Todos nós somos únicos e valiosos, e a herança de DNA não pode ser reduzida a uma simples relação de gênero ou orientação sexual.",14721,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),,1934,0.0032669087666585,0.119047619047619,0.8295542,0.6905248761177063,1340.0
en_pt_br,And here's some music translated into color.,E aqui estão algumas músicas traduzidas em cores.,E aqui está algumas músicas traduzidas em cores.,72036,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ag,1937,0.6606328636027614,0.8819444444444444,0.9884178,0.9667769074440002,12.5
en_pt_br,They would literally walk across the street.,"Literalmente atravessavam a rua, para outra calçada.",Eles iriam literalmente cruzar a rua.,33983,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(2),cc,1939,0.0580933410828325,0.3586647727272727,0.9055953,0.748427152633667,100.0
en_pt_br,That reaches 21 kilometers into the sky.,Isso atinge 21 quilômetros até o céu.,Isso atinge 21 quilômetros no céu.,98716,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),po,1966,0.4238365628278779,0.7454289732770746,0.9460711,0.9173126816749572,28.57142857142857
en_pt_br,And so that's just programmed into you.,Então isso é simplesmente programado em você.,E então isso está apenas programado em você.,65929,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),wl,1970,0.3155984539112945,0.7270233196159123,0.97509825,0.9435587525367736,42.85714285714285
en_pt_br,And the light goes through that hole.,E a luz passa através daquele orifício.,E a luz passa por essa abertura.,28457,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(1),cc,1979,0.3655552228545123,0.605,0.88624996,0.8711426854133606,42.85714285714285
en_pt_br,But then they turn into stomps.,Mas então se tornam em pisões.,Mas então eles se transformam em saltos.,27720,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),wl,1999,0.073860999559306,0.5239436619718311,0.9634055,0.7532678842544556,50.0
