lang_pair,source,reference,gemma:7b,inner_id,produced_from,spatial_sense,error_type,target,bleu_score,meteor_score,bert_score,comet_score,ter_score
en_pt_br,And this is detrimental to the local ecology of the sea area that it's pumped back out into.,E isso é prejudicial à ecologia local da área do mar para onde ela é bombeada.,E isso é prejudicial para a ecologia local da área do mar onde é bombeado de volta.,68076,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"om, in",E isso é prejudicial à ecologia local da área do mar para onde ela é bombeada.,0.0114519974630675,0.0578034682080924,0.4690929,0.745607554912567,106.25
en_pt_br,"And with ""Sartorial Anarchy,"" I began to invest more into the organization of my pictures.","Com ""Sartorial Anarchy"", comecei a investir mais na organização das minhas fotos.","Com ""Sartorial Anarchy,"" comecei a investir mais na organização das minhas fotos.",15387,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,"Com ""Sartorial Anarchy"", comecei a investir mais na organização das minhas fotos.",0.0599303148053787,0.313565098841172,0.49008763,0.827634155750275,116.666666666667
en_pt_br,"Suggesting that God expresses Himself or Herself through powerlessness, rather than power.",Sugerindo que Deus expressa-se através da impotência ao invés do poder.,"Deus se expressa por meio de dessempoderamento, e não de poder.",16819,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"om, ha",Sugerindo que Deus expressa-se através da impotência ao invés do poder.,0.0142836325786592,0.040983606557377,0.4002978,0.591125786304474,109.090909090909
en_pt_br,And I have a hunch that bringing art into an AI research process is a way to do just that.,E tenho a impressão que trazer a arte para o processo de pesquisa em IA é a forma de fazer isso.,Uma susceção minha é que a introdução da arte no processo de investigação da inteligência artificial seja uma forma de fazê-lo.,35634,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"wl, co",E tenho a impressão que trazer a arte para o processo de pesquisa em IA é a forma de fazer isso.,0.0114625376442528,0.091324200913242,0.423172,0.760908305644989,100.0
en_pt_br,"Once it's completed, I plan to integrate the Infinity Mushrooms into a number of objects.","Assim que estiver pronto, planejo integrar o Cogumelo Infinito em um certo número de objetos.","Após a conclusão, planejo integrar os Cogumelos Infinitos em vários objetos.",35202,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,"Assim que estiver pronto, planejo integrar o Cogumelo Infinito em um certo número de objetos.",0.0128461897267677,0.0584795321637426,0.3424895,0.712201058864594,100.0
en_pt_br,Because the Internet and connection technologies are connecting them across the world.,Porque a Internet e as tecnologias de conexão estão ligando-os por todo o mundo.,Porque a Internet e tecnologias de conectividade os conectam pelo mundo.,26335,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(4),wl,Porque a Internet e as tecnologias de conexão estão ligando-os por todo o mundo.,0.0158421325383361,0.0675675675675675,0.4139079,0.778998374938965,92.8571428571429
en_pt_br,"It was decorative when it first started, just something pretty sewn onto your clothes.","Era uma peça decorativa quando apareceu, apenas um item bonito costurado nas suas roupas.","Era decorativo quando começou, apenas algo bonito no seu vestido.",32923,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Onto(2),om,"Era uma peça decorativa quando apareceu, apenas um item bonito costurado nas suas roupas.",0.0146280636536575,0.0625,0.40563637,0.699278652667999,100.0
en_pt_br,It gets up into the sky and contributes to the disasters that we're now experiencing.,Sobe então para o céu e contribui para os desastres que estamos observando hoje.,Ele sobe para o céu e contribui para as desastres que estamos passando.,64815,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),cc,Sobe então para o céu e contribui para os desastres que estamos observando hoje.,0.0115027836199,0.0328947368421052,0.32886577,0.755955219268799,107.142857142857
en_pt_br,"DNA accumulates information through random errors, some of which just happen to work.","O DNA acumula informação através de erros aleatórios, alguns dos quais, acabam dando certo.","O DNA acumula informação através de erros aleatórios, alguns dos quais acontecem a coincidência para funcionar.",16567,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),co,"O DNA acumula informação através de erros aleatórios, alguns dos quais, acabam dando certo.",0.0152243377266394,0.0892857142857143,0.3815218,0.744825184345245,92.8571428571429
en_pt_br,"We talk things over with our friends, we scour the Internet, we search through books.","Nós conversamos com nossos amigos, pesquisamos na internet, buscamos nos livros.","Conversamos sobre isso com os amigos, exploramos a Internet e consultamos livros.",11181,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,"Nós conversamos com nossos amigos, pesquisamos na internet, buscamos nos livros.",0.0142166459076538,0.219184027777778,0.36981127,0.74699479341507,127.272727272727
en_pt_br,So he'd take people to this two-way mirror looking into the room where the snake was.,"Então ele levaria as pessoas para o espelho de dois lados examinando a sala onde a cobra estava,",Ele levaria as pessoas até esse espelho bidimensional para dentro da sala onde havia a cobra.,64883,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),om,"Então ele levaria as pessoas para o espelho de dois lados examinando a sala onde a cobra estava,",0.0,0.0,0.3473523,0.567597210407257,100.0
en_pt_br,"It was graded one through four, number two being the ideal hardness for general use.","Foram classificados de um a quatro, o número dois sendo o de uso ideal para tarefas gerais.","A classificação vai de um a quatro, sendo o número dois a ideal para o uso geral.",32832,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,"Foram classificados de um a quatro, o número dois sendo o de uso ideal para tarefas gerais.",0.0134582873119955,0.0797872340425531,0.34665316,0.609312653541565,100.0
en_pt_br,"I don't remember everything, but I do remember I went into crisis mode, mother mode.","Não me lembro de tudo, mas me lembro de ter entrado em modo de crise, em modo de mãe.","Não me recordo de tudo, mas me recordo de que entrei em modo de crise, modo mãe.",66554,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,"Não me lembro de tudo, mas me lembro de ter entrado em modo de crise, em modo de mãe.",0.0114434966871715,0.0691244239631336,0.40538344,0.771210908889771,100.0
en_pt_br,Another important idea is this notion of persistence of character across realities.,Outra ideia importante é a noção da persistência do personagem entre as realidades.,A ideia importante é a persistência da personalidade através das realidades.,10002,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(5),cc,Outra ideia importante é a noção da persistência do personagem entre as realidades.,0.0143867736654696,0.0359712230215827,0.38810262,0.798588871955872,100.0
en_pt_br,"If you're cremated, all those toxins I mentioned are released into the atmosphere.","Se você é cremado, todas aquelas toxinas que mencionei são liberadas na atmosfera.","Se você for cremado, todos aqueles toxinas mencionados são liberados na atmosfera.",35175,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),ag,"Se você é cremado, todas aquelas toxinas que mencionei são liberadas na atmosfera.",0.0146280636536575,0.0662251655629139,0.3792948,0.794382095336914,100.0
en_pt_br,And all of these fed into a disc array that was designed for a continuous capture.,E tudo isto ia para uma série de discos desenvolvidos para uma captação ininterrupta.,Todos esses dados foram redirecionados para um array de discos projetados para um captura contínuo.,13207,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(3),ag,E tudo isto ia para uma série de discos desenvolvidos para uma captação ininterrupta.,0.0115027836199,0.0328947368421052,0.37446168,0.76182222366333,114.285714285714
en_pt_br,"BJ: But through our investigation, we have to seek the wildest places in Africa.","BJ: Mas através de nossa investigação, temos de procurar os lugares mais selvagens na África.","No entanto, durante nossa investigação, temos de procurar os locais mais selvagens da África.",5325,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,"BJ: Mas através de nossa investigação, temos de procurar os lugares mais selvagens na África.",0.0272754053744493,0.176326815642458,0.4260782,0.761081337928772,93.3333333333333
en_pt_br,"But if you leave children alone, they'll get into just a little bit of mischief.","Mas se deixarmos uma criança sozinha, ela vai aprontar um pouquinho.","Se deixarem crianças sozinhadas, elas vão acabar fazendo um pouco de malandragem.",27663,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),wl,"Mas se deixarmos uma criança sozinha, ela vai aprontar um pouquinho.",0.0128461897267677,0.074074074074074,0.3030241,0.569081425666809,136.363636363636
en_pt_br,"Through this very simple process, we can create an astounding variety of forms.","Através desse processo tão simples, conseguimos criar uma espantosa variedade de formas.","Através deste processo simples, podemos criar uma variedade impressionante de formas.",72725,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,"Através desse processo tão simples, conseguimos criar uma espantosa variedade de formas.",0.0157188773630212,0.106382978723404,0.38858554,0.813181459903717,108.333333333333
en_pt_br,"This year, unfortunately the lakebed's turned into an absolute cracked dry bed.","Este ano, infelizmente o leito do lago transformou em um leito seco e totalmente rachado.","Este ano, infelizmente o leito do lago se tornou um absolutely seco e fissurado.",20269,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"om, un","Este ano, infelizmente o leito do lago transformou em um leito seco e totalmente rachado.",0.0137567420734243,0.0595238095238095,0.3374514,0.583167970180512,100.0
en_pt_br,I'm getting terribly excited as my mind and my eyes flick across these things.,Estou ficando incrivelmente entusiasmado enquanto minha mente e meus olhos passam por coisas assim.,Estou muito animada pois a mente e os olhos percorrem essas coisas.,34604,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(2),wl,Estou ficando incrivelmente entusiasmado enquanto minha mente e meus olhos passam por coisas assim.,0.0123006862884637,0.0331125827814569,0.3338576,0.695961534976959,100.0
en_pt_br,It might spill off into the Hudson a little bit before it destroyed the Earth.,Poderia passar um pouco para o Rio Hudson antes de destruir a Terra.,Um pouco pode derrama para o Hudson antes de destruir a Terra.,13648,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),po,Poderia passar um pouco para o Rio Hudson antes de destruir a Terra.,0.0161886135657282,0.105633802816901,0.38507488,0.748607099056244,115.384615384615
en_pt_br,And so Netflix has gone through several different algorithms over the years.,"A Netflix analisou, ao longo dos anos, vários algoritmos diferentes.","Assim, o Netflix passou por vários diferentes algoritmos ao longo dos anos.",27161,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,"A Netflix analisou, ao longo dos anos, vários algoritmos diferentes.",0.0184768604205221,0.0769230769230769,0.3421597,0.695845305919647,110.0
en_pt_br,"It's born, and I play the next generation of my creature through evolution.",e eu jogo com a nova geração da minha criatura através da evolução.,Nasce e jogo a próxima geração da minha criatura através da evolução.,66270,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,e eu jogo com a nova geração da minha criatura através da evolução.,0.0123006862884637,0.0352112676056338,0.3870604,0.53537905216217,100.0
en_pt_br,"Alright, I want to tell you how I got my superpowers through fatherhood.",Vou contar a vocês como eu adquiri superpoderes com a paternidade.,"Tudo certo, quero contar como obtive os meus poderes através da paternidade.",27613,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,Vou contar a vocês como eu adquiri superpoderes com a paternidade.,0.0132179476263772,0.040650406504065,0.37140056,0.776314914226532,118.181818181818
en_pt_br,So we can imagine the early universe breaking up into a billion clouds.,"Assim, podemos imaginar o universo primevo separando-se em bilhões de nuvens.",Podemos imaginar o universo primitivo se desfazendo em um bilhão de nuvens.,16501,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,"Assim, podemos imaginar o universo primevo separando-se em bilhões de nuvens.",0.0142836325786592,0.0381679389312977,0.36374137,0.741229057312012,118.181818181818
en_pt_br,So what we did was that we converted this device into a medical device.,"Então, o que fizemos foi converter este dispositivo num dispositivo médico.",O que nós fizemos foi convertir este dispositivo em um dispositivo médico.,72495,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),in,"Então, o que fizemos foi converter este dispositivo num dispositivo médico.",0.0132179476263772,0.0757575757575757,0.43554628,0.838297545909882,127.272727272727
en_pt_br,"Whenever current flows through the coil, this becomes an electromagnet.",Quando a corrente flui através da bobina ela se converte em um eletroímã.,"Quando a corrente flui pelo bobina, este torna-se um electroímã.",19430,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(1),"ag, in",Quando a corrente flui através da bobina ela se converte em um eletroímã.,0.0144182806975236,0.036231884057971,0.3486517,0.764056861400604,100.0
en_pt_br,That really involves designing behaviors and personality into products.,Isso realmente envolve projetar comportamentos e personalidade em produtos.,A isso realmente envolve o projeto de comportamentos e personalidade em produtos.,30683,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ad, co",Isso realmente envolve projetar comportamentos e personalidade em produtos.,0.0211053406318726,0.05,0.40023795,0.800148963928223,100.0
en_pt_br,How do I integrate this information into the longer course of my life?,Como eu integro essa informação a longo prazo em minha vida?,Como incluir essa informação no contexto a longo da minha vida?,8665,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ad, co",Como eu integro essa informação a longo prazo em minha vida?,0.0142836325786592,0.040983606557377,0.42704126,0.825629055500031,118.181818181818
en_pt_br,"We actually play through many generations here, at the cellular scale.","Agora, jogamos por várias gerações aqui, na escala celular.","Somos realmente jogando através de várias gerações aqui, no escalo celular.",66221,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"gr, po, in","Agora, jogamos por várias gerações aqui, na escala celular.",0.0184768604205221,0.0826446280991735,0.38804287,0.621628701686859,122.222222222222
en_pt_br,"In America, we can fall further into the darkness of discord, or not.","Nos EUA, podemos mergulhar ainda mais na escuridão da discórdia, ou não.","No América, podemos caí para o fundo da discórdia ou não.",65054,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"ag, gr, an","Nos EUA, podemos mergulhar ainda mais na escuridão da discórdia, ou não.",0.0161886135657282,0.0993377483443708,0.4095012,0.778597056865692,108.333333333333
en_pt_br,"Yes, there's a guy walking across your screen once you get infected.","Sim, aparece um cara caminhando pela tela assim que se é infectado.","Sim, há um cara a caminhar pela sua tela depois de infectado.",26849,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(2),cc,"Sim, aparece um cara caminhando pela tela assim que se é infectado.",0.0157188773630212,0.0709219858156028,0.39256075,0.708470344543457,100.0
en_pt_br,We make our way through the darkness to get to the light at the end.,Fazemos nosso caminho pela escuridão até a luz no final.,Avançamos pela escuridão para chegar à luz no final.,80955,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,Fazemos nosso caminho pela escuridão até a luz no final.,0.0123006862884637,0.0434782608695652,0.3404642,0.763622581958771,150.0
en_pt_br,I've shared with you so far some insights into the world of experts.,"Até agora, compartilhei alguns insights no mundo dos especialistas.",Você já recebeu algumas insights sobre o mundo dos especialistas até agora.,11214,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"ag, gr","Até agora, compartilhei alguns insights no mundo dos especialistas.",0.0157188773630212,0.087719298245614,0.42456898,0.767413020133972,133.333333333333
en_pt_br,"So the question started to work its way into my work life, as well.","Assim, aquela pergunta começou a impactar meu trabalho também.",A questão começou a surgir no meu trabalho.,2901,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ie,"Assim, aquela pergunta começou a impactar meu trabalho também.",0.0146280636536575,0.130434782608696,0.3417573,0.699826538562775,155.555555555556
en_pt_br,You can sift through this data and see what people have submitted.,Você pode analisar esses dados e averiguar o que as pessoas responderam.,Você pode explorar os dados e verificar o que as pessoas enviaram.,63297,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),ie,Você pode analisar esses dados e averiguar o que as pessoas responderam.,0.0155371256927603,0.0384615384615384,0.33518243,0.695025384426117,100.0
en_pt_br,Imagine a lighter black hole falling into a very heavy black hole.,Imaginem um buraco negro mais leve caindo em um buraco negro muito pesado.,Um buraco negro mais leve cai em um buraco negro muito pesado.,13688,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),om,Imaginem um buraco negro mais leve caindo em um buraco negro muito pesado.,0.0143867736654696,0.0359712230215827,0.3981714,0.664001762866974,100.0
en_pt_br,"And then he reaches into his pocket, and he brings this out to me.",Então ele procura no bolso e me mostra isto.,Então ele coloca a mão no seu bolso e traz isso para mim.,68913,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),cc,Então ele procura no bolso e me mostra isto.,0.0146280636536575,0.0943396226415094,0.33358675,0.693013608455658,155.555555555556
en_pt_br,"In between those two landmarks in Ham's life, he flew into space.","Entre esses dois marcos da vida de Ham, ele foi ao espaço.","Entre aqueles dois marcos em vida de Ham, ele voou para o espaço.",70115,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),cc,"Entre esses dois marcos da vida de Ham, ele foi ao espaço.",0.0173957973756422,0.106382978723404,0.35029143,0.765443027019501,100.0
en_pt_br,So transforming the data set into something that looks like this.,Transformar o conjunto de dados em algo parecido com isso.,Transforme o conjunto de dados em algo que parece isso...,8053,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,Transformar o conjunto de dados em algo parecido com isso.,0.0170331860376392,0.045045045045045,0.40509096,0.7062908411026,110.0
en_pt_br,"When I walked across Afghanistan, I stayed with people like this.","Quando atravessei o Afeganistão a pé, fiquei em casas de pessoas como esta.","Quando passei pela Áfgão, passei com pessoas como essas.",27316,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(2),sp,"Quando atravessei o Afeganistão a pé, fiquei em casas de pessoas como esta.",0.0158421325383361,0.0675675675675675,0.36096054,0.649343073368073,100.0
en_pt_br,"This person studies all the ""arghs,"" from one through eight A's.","Esta pessoa estudou todos os ""ais"", de 1 até 8 'A's.","Esta pessoa estuda todos os ""arghs,"" de um até oito A's.",31874,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(3),cc,"Esta pessoa estudou todos os ""ais"", de 1 até 8 'A's.",0.0680113270504807,0.373520710059172,0.54690313,0.583530187606812,100.0
en_pt_br,This is just the bit that protrudes into our physical dimension.,Isto é só a porção que sobressai em nossa dimensão física.,Isso é apenas a parte que sobresai no nosso dimensão físico.,34594,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ag,Isto é só a porção que sobressai em nossa dimensão física.,0.0170331860376392,0.0416666666666666,0.35684493,0.740515172481537,100.0
en_pt_br,"So now let's just quickly jump into the MoMA, again in New York.","Então agora vamos rapidamente entrar no MoMA, de novo em Nova York.","Vamos logo para o MoMA, novamente em Nova York.",20703,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ie,"Então agora vamos rapidamente entrar no MoMA, de novo em Nova York.",0.0367876324992777,0.264084507042254,0.43136922,0.80362343788147,100.0
en_pt_br,"Two months later, both of those villages fell into another war.","Dois meses depois, essas duas vilas entraram novamente em guerra.","Dois meses depois, ambos os aldeamentos caíram num novo conflito.",58964,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),ie,"Dois meses depois, essas duas vilas entraram novamente em guerra.",0.0184768604205221,0.0826446280991735,0.3334574,0.861508131027222,110.0
en_pt_br,"First of all, I thought, I've got to get her into the house.","Primeiro de tudo, eu pensei, Preciso tê-la dentro de casa.","Em primeiro lugar, pensei, preciso levar a mulher para a casa.",73154,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),cc,"Primeiro de tudo, eu pensei, Preciso tê-la dentro de casa.",0.015138514598766,0.111940298507463,0.37014672,0.666373133659363,130.0
en_pt_br,"This is a ship, a liner, clipping through the Indian Ocean.","Este é um navio, um transatlântico, singrando pelo Oceano Índico.","Este é um navio, um liner, cortando pela Oceano Índico.",72076,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(2),"sp, ag","Este é um navio, um transatlântico, singrando pelo Oceano Índico.",0.018798317647335,0.114503816793893,0.4833598,0.639073848724365,110.0
en_pt_br,It arrived like a speeding bird smashing into a windowpane.,Ele chegou como um pássaro em alta velocidade chocando-se contra uma vidraça.,Chegou como um pássaro em alta velocidade batendo em uma janela.,28791,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(2),"sp, ag",Ele chegou como um pássaro em alta velocidade chocando-se contra uma vidraça.,0.0157165084918636,0.0390625,0.36218238,0.458235293626785,100.0
en_pt_br,And we often went into just a dead end and had to recover.,E várias vezes nos encontramos num beco sem saída e precisamos nos recuperar.,E frequentemente ficamos preso num cul-de-sac e tinhamos que recuperar.,15061,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),in,E várias vezes nos encontramos num beco sem saída e precisamos nos recuperar.,0.0142836325786592,0.0357142857142857,0.37626344,0.542824506759644,100.0
en_pt_br,"It wasn't perfect, but it got us through the last century.","Ela não era perfeita, mas nos conduziu pelo último século.","Não era perfeito, mas conquistou-nos o século passado.",13188,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),in,"Ela não era perfeita, mas nos conduziu pelo último século.",0.0169861974906263,0.0819672131147541,0.34095758,0.785599768161774,110.0
en_pt_br,The iPatient is getting wonderful care all across America.,O iPaciente está tendo um tratamento maravilhoso em toda a América.,O paciente está recebendo cuidados excelentes em todo o país.,32375,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(4),wt,O iPaciente está tendo um tratamento maravilhoso em toda a América.,0.0172795914295004,0.0423728813559322,0.43814,0.841850340366364,100.0
en_pt_br,"He'd gone onto his laptop, he typed in the flight number.",Ele foi até seu computador e digitou o número do voo.,Ele havia aberto o laptop e digitou o número do vôo.,34408,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Onto(3),co,Ele foi até seu computador e digitou o número do voo.,0.0142836325786592,0.040983606557377,0.39938027,0.68293559551239,100.0
en_pt_br,She came out of the station and into a phone box nearby.,Saiu da estação e entrou numa cabine telefônica próxima.,Ela saiu da estação e entrou num box de telefone próximo.,26050,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),wt,Saiu da estação e entrou numa cabine telefônica próxima.,0.0155371256927603,0.0485436893203883,0.4058261,0.646753013134003,133.333333333333
en_pt_br,Run it through the separator and you're ready to use it.,Passe-o pelo separador e está pronto para uso.,Faça o download e utilize.,57593,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"om, ie",Passe-o pelo separador e está pronto para uso.,0.0155371256927603,0.0531914893617021,0.40276456,0.769687473773956,137.5
en_pt_br,So even property rights have ambiguity built into them.,"Então, até os direitos de propriedade trazem ambiguidade,",Mesmo os direitos de propriedade possuem ambigüidade embutida neles.,2454,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),gr,"Então, até os direitos de propriedade trazem ambiguidade,",0.0,0.0,0.4104525,0.76003098487854,112.5
en_pt_br,And so this is the dilemma we've gotten ourselves into.,Esse é o dilema em que nós nos metemos.,"E assim, este é o dilema em que nos envolvemos...",63902,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,Esse é o dilema em que nós nos metemos.,0.0170331860376392,0.0490196078431372,0.3428979,0.748851835727692,111.111111111111
en_pt_br,But that math liberation didn't get into education yet.,Mas esta libertação da matemática ainda não chegou na educação.,Mas essa libertação matemática ainda não chegou na educação.,966,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),gr,Mas esta libertação da matemática ainda não chegou na educação.,0.0188503190227473,0.0454545454545454,0.42073956,0.758780896663666,100.0
en_pt_br,"Imagine a big explosion as you climb through 3,000 ft.",Imaginem uma grande explosão ao subir a 3 mil pés.,Uma grande explosão enquanto você escalara 3.000 pés.,18458,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),"om, wt, gr",Imaginem uma grande explosão ao subir a 3 mil pés.,0.0224169335019223,0.0909090909090909,0.42670488,0.764306783676148,100.0
en_pt_br,"Within a few minutes, she went into cardiac collapse.","Dentro de poucos minutos, ela teve um colapso cardíaco.","Em poucos minutos, ela entrou em colapso cardíaco.",32299,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),"om, wt, gr","Dentro de poucos minutos, ela teve um colapso cardíaco.",0.0224169335019223,0.0909090909090909,0.36166108,0.79540890455246,100.0
en_pt_br,"Here's the scanner going through, scanning the wound.",Aqui está o scanner passando e digitalizando a ferida.,"O escaneador está a passar, escanhando a ferida.",12751,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(3),cc,Aqui está o scanner passando e digitalizando a ferida.,0.0224169335019223,0.099009900990099,0.44218957,0.667032480239868,88.8888888888889
en_pt_br,Decisively my other foot sets itself onto the cable.,"Decidido, meu outro pé se coloca sobre o cabo.","Com firmeza, o outro pés se coloca sobre o cabo.",65807,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Onto(1),cc,"Decidido, meu outro pé se coloca sobre o cabo.",0.019096901924113,0.0458715596330275,0.32952935,0.657475650310516,100.0
en_pt_br,And we get sucked into that faster than anything.,E caímos nessa mais rápido que qualquer outra coisa.,Somos atraídos para isso com mais velocidade do que qualquer outra coisa.,2113,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),cc,E caímos nessa mais rápido que qualquer outra coisa.,0.0211053406318726,0.05,0.3355263,0.749195516109467,100.0
en_pt_br,"And early in the morning, I went into the ward.","E de manhã cedo, entrei na enfermaria.","No início da manhã, passei para o ward.",30214,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),cc,"E de manhã cedo, entrei na enfermaria.",0.0202559860271256,0.10752688172043,0.31305757,0.738509833812714,142.857142857143
en_pt_br,There was no opponent directly across from you.,Não havia um oponente diretamente contra você.,Não havia adversário imediatamente à sua frente.,69000,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(3),cc,Não havia um oponente diretamente contra você.,0.0239802967618271,0.0617283950617284,0.35443106,0.80558454990387,114.285714285714
en_pt_br,And we're going to go all across the country.,E prosseguiremos em todo o país.,Vamos cruzar o país inteiro.,65005,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(4),cc,E prosseguiremos em todo o país.,0.0188503190227473,0.0675675675675675,0.36828372,0.733863532543182,150.0
en_pt_br,That DNA is passed down through our mothers.,Esse DNA nos é transmitido por meio de nossas mães.,O DNA é transmitido pelas mães.,14721,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(5),cc,Esse DNA nos é transmitido por meio de nossas mães.,0.0228350605400621,0.0925925925925925,0.39739507,0.864616930484772,90.0
en_pt_br,And here's some music translated into color.,E aqui estão algumas músicas traduzidas em cores.,Aqui estão algumas músicas traduzidas para cores.,72036,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),po,E aqui estão algumas músicas traduzidas em cores.,0.0239802967618271,0.0555555555555555,0.4029245,0.805805265903473,100.0
en_pt_br,They would literally walk across the street.,"Literalmente atravessavam a rua, para outra calçada.",Eles Literally caminharam pela rua.,33983,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Across(2),"un, sp","Literalmente atravessavam a rua, para outra calçada.",0.0245124019407542,0.0561797752808988,0.4037946,0.594227373600006,100.0
en_pt_br,That reaches 21 kilometers into the sky.,Isso atinge 21 quilômetros até o céu.,Chega até aos 21 quilômetros no céu.,98716,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(1),gr,Isso atinge 21 quilômetros até o céu.,0.033031643180138,0.125,0.45071357,0.794566154479981,85.7142857142857
en_pt_br,And so that's just programmed into you.,Então isso é simplesmente programado em você.,Assim está programado no seu código...,65929,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),gr,Então isso é simplesmente programado em você.,0.0239802967618271,0.0617283950617284,0.3998886,0.816421389579773,100.0
en_pt_br,And the light goes through that hole.,E a luz passa através daquele orifício.,A luz passa por esse buraco.,28457,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Through(1),cc,E a luz passa através daquele orifício.,0.0277761903401179,0.0625,0.34682235,0.704165279865265,100.0
en_pt_br,But then they turn into stomps.,Mas então se tornam em pisões.,Então eles se tornam stompas.,27720,SRC_TM_DATA/data_2024/en-pt_br-2.tmx,Into(3),in,Mas então se tornam em pisões.,0.033031643180138,0.0714285714285714,0.3622057,0.618453443050385,100.0
